,id,price_area,area,zipcode_price,condition,max_price_buy,min_price_sell,profit,lat,long,road,house_number,city,county,state,neighbourhood
1967,3579700015,210.71428571428572,1400,225.14308528697757,3,295000.0,315200.3194017686,20200.31940176862,47.7346,-122.244,Northeast 146th Street,7416,NA,King County,Washington,
1968,9310300215,208.4664536741214,3130,253.9714533761577,3,652500.0,794930.6490673736,142430.6490673736,47.7402,-122.348,NA,NA,NA,King County,Washington,
1969,3905081800,258.06451612903226,2170,272.07088728906865,3,560000.0,590393.8254172789,30393.825417278917,47.5673,-121.999,257th Place Southeast,4272,NA,King County,Washington,
1970,2023049206,164.7443181818182,1760,185.83206191582082,5,289950.0,327064.4289718446,37114.42897184461,47.4612,-122.325,7th Place South,15819,NA,King County,Washington,Five Corners
1971,2322059039,161.9047619047619,1470,164.37751700790727,3,238000.0,241634.95000162369,3634.9500016236852,47.3811,-122.144,148th Avenue Southeast,24625,NA,King County,Washington,
1972,114100745,136.88760806916426,3470,225.14308528697757,3,475000.0,781246.5059458122,306246.5059458122,47.7663,-122.234,80th Avenue Northeast,19015,NA,King County,Washington,
1973,2391601380,236.36363636363637,1650,348.550974198624,3,390000.0,575109.1074277295,185109.10742772953,47.5639,-122.4,53rd Avenue Southwest,4428,Seattle,King County,Washington,
1974,9521101015,233.11897106109325,3110,369.7990484066329,5,725000.0,1150075.0405446284,425075.0405446284,47.6631,-122.348,North 47th Street,810,Seattle,King County,Washington,
1975,2572400100,188.75,1600,367.5141768402908,2,302000.0,588022.6829444653,286022.6829444653,47.6028,-122.312,East Fir Street,1518,Seattle,King County,Washington,Little Saigon
1976,6821600300,372.2689075630252,2380,376.54634504868625,5,886000.0,896180.3012158732,10180.301215873216,47.6472,-122.393,28th Avenue West,3009,Seattle,King County,Washington,Lawton Park
1977,9547205225,331.28834355828224,1630,354.14426149917773,5,540000.0,577255.1462436597,37255.14624365966,47.6821,-122.31,17th Avenue Northeast,7331,Seattle,King County,Washington,
1978,3876312490,227.74869109947645,1910,247.51201250344914,3,435000.0,472747.9438815879,37747.94388158788,47.7352,-122.175,124th Place Northeast,14799,NA,King County,Washington,
1979,1591600044,130.25477707006368,3140,225.49143113532367,3,408999.99999999994,708043.0937649163,299043.09376491635,47.5022,-122.363,Southwest 112th Street,2417,NA,King County,Washington,Shorewood
1980,2473410690,153.55450236966826,2110,178.20436170206634,3,324000.0,376011.20319136,52011.20319135999,47.4464,-122.129,159th Avenue Southeast,17403,NA,King County,Washington,Fairwood Greens
1981,7852000110,187.07627118644066,2360,211.03910854600852,3,441499.99999999994,498052.2961685801,56552.296168580186,47.537,-121.871,Autumn Avenue Southeast,7159,NA,King County,Washington,Fairway
1982,4302200590,211.864406779661,1770,231.32695208167445,3,375000.0,409448.70518456376,34448.70518456376,47.5263,-122.356,17th Avenue Southwest,8604,Seattle,King County,Washington,Highland Park
1983,8635750090,246.6789667896679,2710,265.67134229472754,3,668500.0,719969.3376187116,51469.33761871164,47.6027,-122.023,237th Place Southeast,637,NA,King County,Washington,
1984,824059140,414.7947598253275,2290,475.4356109509919,3,949880.0,1088747.5490777714,138867.54907777137,47.5878,-122.202,Southeast 25th Street,10455,Bellevue,King County,Washington,
1985,6788201015,431.25,1600,438.63787203584127,5,690000.0,701820.595257346,11820.595257346053,47.6408,-122.3,East Calhoun Street,2505,Seattle,King County,Washington,Montlake
1986,4140930110,243.58823529411765,3400,299.0914758506965,3,828200.0,1016911.0178923681,188711.01789236814,47.5661,-122.123,162nd Court Southeast,4438,Bellevue,King County,Washington,
1987,2228900195,248.21428571428572,2240,253.9714533761577,3,556000.0,568896.0555625933,12896.055562593276,47.772,-122.35,North Park Avenue North,19738,NA,King County,Washington,
1988,3295900490,182.32758620689654,2320,207.24234574313533,3,423000.0,480802.24212407396,57802.242124073964,47.48,-122.137,Rosario Place Southeast,310,NA,King County,Washington,
1989,7379700051,235.8490566037736,1590,290.04901987794375,3,375000.0,461177.94160593057,86177.94160593057,47.5902,-122.147,Southeast 23rd Place,14499,Bellevue,King County,Washington,
1990,7348200195,175.0,990,175.3725318004723,3,173250.0,173618.80648246757,368.80648246756755,47.4776,-122.279,South 140th Street,4321,NA,King County,Washington,
1991,4242900215,225.0871080139373,2870,382.9519753823742,3,646000.0,1099072.169347414,453072.16934741405,47.675,-122.39,26th Avenue Northwest,6318,Seattle,King County,Washington,Sunset Hill
1992,7851980100,207.52895752895753,5180,211.03910854600852,3,1075000.0,1093182.5822683242,18182.582268324215,47.5405,-121.868,Azalea Avenue Southeast,NA,NA,King County,Washington,
1993,9126101645,255.96330275229357,2180,367.5141768402908,3,558000.0,801180.905511834,243180.90551183396,47.6089,-122.303,23rd Avenue,729,Seattle,King County,Washington,
1994,6648150090,295.0617283950617,4050,387.29252438969064,3,1195000.0,1568534.7237782471,373534.72377824713,47.5769,-122.215,Southeast 36th Place,9299,NA,King County,Washington,Fortuna
1995,1189000245,297.77777777777777,2250,367.5141768402908,3,670000.0,826906.8978906544,156906.8978906544,47.6136,-122.297,27th Avenue,1422,Seattle,King County,Washington,
1996,1169000057,362.9032258064516,3100,438.63787203584127,3,1125000.0,1359777.403311108,234777.403311108,47.6381,-122.314,East Boston Street,1500,Seattle,King County,Washington,
1997,1787270090,124.39834024896265,2410,155.81424006323968,3,299800.0,375512.3185524076,75712.31855240761,47.3229,-122.182,119th Avenue Southeast,31088,NA,King County,Washington,
1998,723069089,225.49019607843138,2550,251.57228867661547,3,575000.0,641509.3361253694,66509.33612536942,47.4913,-122.081,Southeast May Valley Road,19511,NA,King County,Washington,Ravenswood
1999,8165500110,211.61290322580646,1550,231.32695208167445,3,328000.0,358556.77572659537,30556.77572659537,47.54,-122.368,Southwest Sylvan Heights Drive,2700,Seattle,King County,Washington,High Point
2000,5104512070,169.54732510288065,2430,173.72594528431705,3,412000.0,422154.04704089044,10154.047040890437,47.3533,-122.015,245th Avenue Southeast,27703,NA,King County,Washington,Maple Woods
2001,3021049140,103.80622837370242,2890,148.91982870319703,3,300000.0,430378.3049522394,130378.30495223938,47.2822,-122.34,4th Avenue Southwest,35606,NA,King County,Washington,
2002,7575700015,360.36036036036035,2220,367.5141768402908,3,800000.0,815881.4725854456,15881.47258544562,47.617,-122.291,32nd Avenue,1716,Seattle,King County,Washington,
2003,1517900100,186.19402985074626,2680,203.0017247765589,3,499000.0,544044.6224011778,45044.62240117777,47.7377,-121.97,Northeast 150th Place,27501,NA,King County,Washington,
2004,2391602250,248.58757062146893,1770,348.550974198624,3,440000.0,616935.2243315644,176935.2243315644,47.5621,-122.394,48th Avenue Southwest,4531,Seattle,King County,Washington,
2005,1522600100,278.38827838827837,2730,280.38632376692135,3,759999.9999999999,765454.6638836953,5454.663883695379,47.7036,-122.127,159th Avenue Northeast,11511,NA,King County,Washington,
2006,6646200090,198.77675840978594,3270,265.67134229472754,3,650000.0,868745.289303759,218745.289303759,47.6256,-122.042,Northeast 18th Street,22354,NA,King County,Washington,
2007,2522059112,144.47674418604652,1720,164.37751700790727,5,248500.0,282729.3292536005,34229.3292536005,47.3614,-122.119,Southeast 268th Street,16635,NA,King County,Washington,
2008,6414100025,165.03067484662577,3260,282.6698862086409,3,538000.0,921503.8290401693,383503.82904016925,47.7203,-122.323,5th Avenue Northeast,12526,Seattle,King County,Washington,
2009,3529000930,258.5365853658537,2050,272.07088728906865,3,530000.0,557745.3189425907,27745.318942590733,47.5641,-122.011,Southeast 45th Way,24616,NA,King County,Washington,Hunter's Ridge
2010,4141400100,265.8536585365854,2050,301.7177311724625,3,545000.0,618521.3489035481,73521.34890354809,47.5911,-122.119,Southeast 21st Place,16548,Bellevue,King County,Washington,Sammamish Heights
2011,8944290090,141.5151515151515,1650,161.10168036848606,3,233499.99999999997,265817.772608002,32317.772608002037,47.3916,-122.167,130th Avenue Southeast,23441,NA,King County,Washington,
2012,9508850100,239.568345323741,2780,268.40018565787614,3,666000.0,746152.5161288957,80152.51612889569,47.67,-122.024,237th Avenue Northeast,7215,NA,King County,Washington,
2013,1180500100,183.85416666666666,1920,189.17252830749555,3,353000.0,363211.25435039145,10211.25435039145,47.5003,-122.23,82nd Place South,11433,Seattle,King County,Washington,Bryn Mawr
2014,6817801030,241.3793103448276,1160,265.67134229472754,2,280000.0,308178.7570618839,28178.757061883924,47.6339,-122.033,Northeast 26th Place,22988,NA,King County,Washington,
2015,7454001280,209.52380952380952,1050,225.49143113532367,3,220000.0,236766.00269208985,16766.002692089853,47.5128,-122.374,33rd Avenue Southwest,10102,Seattle,King County,Washington,Arroyo Heights
2016,1954430190,257.5609756097561,2050,265.67134229472754,3,528000.0,544626.2517041914,16626.25170419144,47.6194,-122.042,Northeast 10th Street,22404,NA,King County,Washington,
2017,8929000290,220.69644970414203,1690,272.07088728906865,3,372977.0,459799.799518526,86822.79951852601,47.5518,-121.998,NA,NA,NA,King County,Washington,
2018,5166700050,217.3913043478261,2760,292.79588004303434,3,600000.0,808116.6289187748,208116.62891877478,47.5561,-122.379,37th Avenue Southwest,5047,Seattle,King County,Washington,High Point
2019,4045500130,148.07692307692307,1040,223.08451167083297,3,154000.0,232007.8921376663,78007.89213766629,47.6981,-121.875,West Lake Joy Drive Northeast,11298,NA,King County,Washington,
2020,7686202580,155.03937007874015,1270,178.42860978855347,3,196900.0,226604.33443146292,29704.33443146292,47.4214,-122.316,14th Avenue South,20119,NA,King County,Washington,
2021,3876540630,154.51127819548873,1330,157.11341446884097,3,205500.0,208960.8412435585,3460.841243558505,47.2619,-122.298,28th Avenue South,NA,NA,King County,Washington,
2022,2621400080,129.71698113207546,2120,155.156220666326,3,275000.0,328931.1878126111,53931.18781261111,47.3629,-122.184,118th Way Southeast,26624,NA,King County,Washington,Fox Creek
2023,8097000190,130.59701492537314,2680,155.81424006323968,3,350000.0,417582.1633694823,67582.16336948232,47.3203,-122.185,117th Place Southeast,31456,NA,King County,Washington,
2024,2624089181,217.87709497206703,1790,219.34542694353868,3,390000.0,392628.31422893424,2628.314228934236,47.5302,-121.746,Southeast 78th Street,44498,NA,King County,Washington,
2025,8718500275,200.0,1950,225.14308528697757,3,390000.0,439029.01630960626,49029.01630960626,47.7401,-122.258,Northeast 154th Street,6264,NA,King County,Washington,
2026,2011400019,100.7751937984496,2580,178.42860978855347,3,259999.99999999997,460345.81325446797,200345.813254468,47.397,-122.313,17th Avenue South,22807,NA,King County,Washington,Central Des Moines
2027,7417700664,157.14285714285714,1400,246.51903334038647,3,220000.0,345126.6466765411,125126.64667654107,47.7719,-122.309,19th Avenue Northeast,19636,NA,King County,Washington,
2028,2770604920,241.2621359223301,2060,432.2569983896907,3,497000.0,890449.4166827628,393449.4166827628,47.6543,-122.373,13th Avenue West,3808,Seattle,King County,Washington,Interbay
2029,3024079069,189.28571428571428,1960,251.57228867661547,3,371000.0,493081.6858061663,122081.68580616632,47.5418,-121.962,Southeast 67th Street,28790,NA,King County,Washington,
2030,3948900050,289.2018779342723,2130,337.21803422469395,5,616000.0,718274.4128985981,102274.41289859812,47.5424,-122.391,Holly Place Southwest,6727,Seattle,King County,Washington,Morgan Junction
2031,8731981410,131.10047846889952,2090,148.91982870319703,3,274000.0,311242.4419896818,37242.4419896818,47.3178,-122.38,37th Avenue Southwest,31651,NA,King County,Washington,Twin Lakes
2032,871001735,340.31413612565444,1910,376.54634504868625,3,650000.0,719203.5190429908,69203.51904299075,47.6534,-122.409,Arapahoe Place West,3637,Seattle,King County,Washington,Lawton Park
2033,8650300190,223.22834645669292,2540,265.95224836863713,3,567000.0,675518.7108563383,108518.71085633826,47.7042,-122.236,79th Way Northeast,11510,NA,King County,Washington,
2034,8643000225,125.69832402234637,1790,178.42860978855347,3,225000.0,319387.21152151073,94387.21152151073,47.3961,-122.308,19th Avenue South,22936,NA,King County,Washington,Central Des Moines
2035,9831200500,364.0234948604993,6810,423.80515710280974,3,2479000.0,2886113.119870134,407113.11987013416,47.6285,-122.322,East Prospect Street,803,Seattle,King County,Washington,
2036,1571100130,197.91666666666666,1440,224.44328553228075,3,285000.0,323198.3311664843,38198.33116648428,47.5468,-122.293,31st Avenue South,6039,Seattle,King County,Washington,Holly Park
2037,8644210050,213.9751552795031,3220,268.63984611658105,3,689000.0,865020.304495391,176020.30449539097,47.5786,-121.995,Southeast 34th Street,25797,NA,King County,Washington,Tibbets Station
2038,2741100280,211.73469387755102,1960,224.44328553228075,5,415000.0,439908.8396432703,24908.8396432703,47.5576,-122.317,12th Avenue South,4958,Seattle,King County,Washington,South Seattle
2039,3211270170,99.50738916256158,4060,155.81424006323968,3,404000.0,632605.8146567531,228605.8146567531,47.3059,-122.108,176th Avenue Southeast,32915,NA,King County,Washington,
2040,5437820080,170.63492063492063,1260,182.1062945278708,3,215000.0,229453.9311051172,14453.931105117197,47.1946,-122.003,McKinley Street,433,NA,King County,Washington,
2041,8097000380,140.45454545454547,2420,155.81424006323968,3,339900.00000000006,377070.46095304005,37170.46095303999,47.3199,-122.186,117th Place Southeast,31503,NA,King County,Washington,
2042,1324300380,343.75,1600,382.9519753823742,3,550000.0,612723.1606117988,62723.160611798754,47.655,-122.358,Northwest Bowdoin Place,116,Seattle,King County,Washington,
2043,1545801630,172.59259259259258,1350,173.72594528431705,3,232999.99999999997,234530.026133828,1530.0261338280397,47.3609,-122.053,Southeast 269th Street,21636,NA,King County,Washington,Cherokee Bay
2044,8899210680,147.7366255144033,2430,180.40249146722007,5,359000.0,438378.0542653448,79378.0542653448,47.4546,-122.211,South 28th Place,521,NA,King County,Washington,Victoria Park
2045,6649300190,148.72262773722628,2740,246.51903334038647,3,407500.0,675462.151352659,267962.151352659,47.7352,-122.297,30th Avenue Northeast,14555,NA,King County,Washington,
2046,1721801025,201.92307692307693,1040,225.49143113532367,3,210000.0,234511.08838073662,24511.08838073662,47.5078,-122.337,2nd Avenue Southwest,10627,Seattle,King County,Washington,
2047,7942200050,143.4065934065934,1820,164.37751700790727,5,261000.0,299167.0809543912,38167.08095439122,47.3833,-122.093,Southeast 244th Place,18518,NA,King County,Washington,
2048,9297301495,203.7037037037037,2160,292.79588004303434,3,440000.0,632439.1008929542,192439.10089295416,47.5661,-122.375,Fauntleroy Way Southwest,4121,Seattle,King County,Washington,
2049,7203220050,240.2989064398542,4115,268.40018565787614,3,988830.0,1104466.7639821602,115636.76398216025,47.6847,-122.016,242nd Way Northeast,9704,NA,King County,Washington,
2050,8712100605,400.0,2100,438.63787203584127,3,840000.0,921139.5312752667,81139.53127526667,47.6359,-122.3,26th Avenue East,1901,Seattle,King County,Washington,Montlake
2051,6181430280,91.74311926605505,3597,151.34796637948654,3,330000.0,544398.6350670131,214398.6350670131,47.3002,-122.282,42nd Court South,33711,NA,King County,Washington,
2052,7138000170,119.91869918699187,1230,178.42860978855347,3,147500.0,219467.19003992077,71967.19003992077,47.397,-122.299,27th Avenue South,22801,NA,King County,Washington,Pacific Ridge
2053,6669010290,146.11872146118722,2190,154.21951345168029,5,320000.0,337740.7344591798,17740.734459179803,47.3709,-122.285,NA,NA,NA,King County,Washington,
2054,1338300170,436.6737739872068,4690,438.63787203584127,3,2048000.0,2057211.6198480956,9211.619848095579,47.6321,-122.304,22nd Avenue East,1251,Seattle,King County,Washington,
2055,8562800250,262.55506607929516,2270,299.0914758506965,5,596000.0,678937.650181081,82937.65018108103,47.5599,-122.142,Southeast 47th Place,14903,Bellevue,King County,Washington,
2056,629500170,238.57894736842104,2850,268.63984611658105,3,679950.0,765623.561432256,85673.56143225601,47.5835,-121.996,NA,NA,NA,King County,Washington,Tibbets Station
2057,5272200005,150.86206896551724,1160,282.6698862086409,3,175000.0,327897.06800202344,152897.06800202344,47.7149,-122.318,Roosevelt Way Northeast,11733,Seattle,King County,Washington,
2058,1117200170,219.32515337423314,3260,268.40018565787614,3,715000.0,874984.6052446762,159984.60524467623,47.6436,-121.997,Northeast 39th Way,25732,NA,King County,Washington,
2059,5561300480,189.2744479495268,3170,251.57228867661547,3,600000.0,797484.155104871,197484.15510487102,47.4654,-122.003,253rd Avenue Southeast,15052,NA,King County,Washington,
2060,3293400010,275.3623188405797,3450,280.38632376692135,3,949999.9999999999,967332.8169958787,17332.81699587882,47.7173,-122.099,Northeast 132nd Street,18023,NA,King County,Washington,
2061,1524079093,211.53846153846155,1300,252.30335060176503,3,275000.0,327994.35578229453,52994.35578229453,47.5587,-121.904,328th Avenue Southeast,4799,NA,King County,Washington,
2062,1524079093,211.53846153846155,1300,252.30335060176503,3,275000.0,327994.35578229453,52994.35578229453,47.5587,-121.904,328th Avenue Southeast,4799,NA,King County,Washington,
2063,446000190,346.53061224489795,2450,354.14426149917773,3,849000.0,867653.4406729854,18653.440672985394,47.688,-122.281,44th Avenue Northeast,8033,Seattle,King County,Washington,View Ridge
2064,8856890020,157.73809523809524,1680,178.20436170206634,3,265000.0,299383.3276594714,34383.327659471426,47.4631,-122.126,Southeast 156th Street,16014,NA,King County,Washington,Summerfield
2065,1545803890,150.9433962264151,1590,173.72594528431705,3,240000.0,276224.2530020641,36224.25300206413,47.3628,-122.05,Southeast 266th Place,21823,NA,King County,Washington,Cherokee Bay
2066,6669020500,135.24590163934425,2440,154.21951345168029,3,330000.0,376295.6128220999,46295.61282209988,47.3743,-122.285,South 253rd Place,3708,NA,King County,Washington,
2067,7212651950,125.0,2800,157.11341446884097,3,350000.0,439917.5605127547,89917.56051275472,47.2675,-122.307,South 373rd Court,2110,NA,King County,Washington,
2068,1331900020,246.03174603174602,3780,247.51201250344914,3,930000.0,935595.4072630377,5595.407263037749,47.7499,-122.119,Northeast 169th Place,16559,NA,King County,Washington,
2069,7972601235,132.1138211382114,2460,231.32695208167445,3,325000.0,569064.3021209191,244064.3021209191,47.5285,-122.345,8th Avenue Southwest,8156,Seattle,King County,Washington,Highland Park
2070,2424059127,272.77936962750715,3490,299.0914758506965,3,952000.0,1043829.2507189307,91829.25071893074,47.5462,-122.112,NA,NA,Bellevue,King County,Washington,
2071,2591830130,165.9090909090909,2200,178.20436170206634,5,365000.0,392049.5957445459,27049.59574454592,47.4395,-122.161,Southeast 182nd Street,13420,NA,King County,Washington,Forest Estates
2072,7852040080,203.03125,2400,211.03910854600852,3,487275.0,506493.86051042046,19218.86051042046,47.5344,-121.877,Thompson Avenue Southeast,7411,NA,King County,Washington,
2073,4154300275,247.4747474747475,990,262.6216522949729,3,245000.0,259995.43577202313,14995.435772023135,47.5615,-122.28,43rd Avenue South,4605,Seattle,King County,Washington,Columbia
2074,9407150130,121.21212121212122,1980,173.72594528431705,3,240000.0,343977.37166294776,103977.37166294776,47.3678,-122.019,Southeast 261st Place,24132,NA,King County,Washington,Wilderness Rim Estates
2075,9558050020,150.79365079365078,3150,178.20436170206634,3,474999.99999999994,561343.739361509,86343.73936150904,47.4568,-122.117,Southeast 162nd Street,16729,NA,King County,Washington,
2076,8691300420,232.85714285714286,3500,268.63984611658105,3,815000.0,940239.4614080337,125239.46140803373,47.5887,-121.974,274th Court Southeast,2244,NA,King County,Washington,
2077,9264910920,141.56398104265404,2110,148.91982870319703,3,298700.0,314220.8385637457,15520.838563745725,47.3088,-122.341,Southwest 327th Place,509,NA,King County,Washington,
2078,121029034,269.91150442477874,2034,277.84968055579196,5,549000.0,565146.2502504808,16146.250250480836,47.3312,-122.503,Southwest Bachelor Road,13015,NA,King County,Washington,
2079,2123049420,146.31578947368422,1900,175.3725318004723,3,278000.0,333207.8104208974,55207.81042089738,47.4729,-122.301,25th Avenue South,14459,NA,King County,Washington,
2080,7950302890,191.1764705882353,2380,262.6216522949729,3,455000.0,625039.5324620354,170039.53246203542,47.5652,-122.281,42nd Avenue South,4201,Seattle,King County,Washington,Columbia
2081,3629830050,217.5438596491228,2850,272.07088728906865,3,620000.0,775402.0287738456,155402.02877384564,47.547,-122.01,15th Avenue Northeast,1761,NA,King County,Washington,
2082,9257900010,211.82203389830508,2360,246.51903334038647,3,499900.0,581784.918683312,81884.91868331202,47.75,-122.292,Northeast 166th Place,3400,NA,King County,Washington,
2083,6072000440,244.09448818897638,2540,299.0914758506965,3,620000.0,759692.348660769,139692.34866076906,47.5459,-122.176,123rd Avenue Southeast,NA,Bellevue,King County,Washington,
2084,3630090050,254.61254612546125,2710,272.07088728906865,3,690000.0,737312.1045533761,47312.10455337609,47.5468,-121.994,28th Avenue Northeast,1762,NA,King County,Washington,
2085,2395710020,152.4793388429752,2420,173.72594528431705,3,369000.0,420416.7875880473,51416.78758804727,47.3771,-122.029,234th Place Southeast,25029,NA,King County,Washington,Evan and Mandy Meadows
2086,9830200380,214.80263157894737,3040,262.6216522949729,3,653000.0,798369.8229767175,145369.8229767175,47.5409,-122.267,52nd Avenue South,6822,Seattle,King County,Washington,Brighton
2087,9407111100,151.13013698630138,1460,219.34542694353868,3,220650.00000000003,320244.32333756646,99594.32333756643,47.4461,-121.768,Southeast 170th Court,42967,NA,King County,Washington,Wilderness Rim
2088,9572000080,154.63917525773195,1940,175.3725318004723,3,300000.0,340222.7116929163,40222.71169291629,47.498,-122.322,8th Avenue South,11720,NA,King County,Washington,Highline
2089,3629870420,256.6137566137566,3780,272.07088728906865,3,970000.0,1028427.9539526795,58427.95395267953,47.5491,-122.006,Northeast Katsura Street,1682,NA,King County,Washington,
2090,3277801640,260.35502958579883,1690,292.79588004303434,3,440000.0,494825.03727272805,54825.03727272805,47.5445,-122.375,34th Avenue Southwest,6502,Seattle,King County,Washington,
2091,8077200470,257.6419213973799,2290,265.67134229472754,3,590000.0,608387.3738549261,18387.37385492609,47.6283,-122.03,Northeast 21st Street,23321,NA,King County,Washington,
2092,9290850950,257.18390804597703,3480,268.40018565787614,3,895000.0000000001,934032.646089409,39032.646089408896,47.6895,-122.052,Northeast 102nd Street,21618,NA,King County,Washington,
2093,1823059028,137.06140350877192,2280,180.40249146722007,3,312500.0,411317.68054526177,98817.68054526177,47.4809,-122.224,Southwest Langston Road,502,NA,King County,Washington,
2094,9512500680,214.64646464646464,1980,280.38632376692135,3,425000.0,555164.9210585043,130164.92105850426,47.6721,-122.152,140th Place Northeast,7524,NA,King County,Washington,
2095,4376700430,244.44444444444446,2340,280.38632376692135,3,572000.0,656103.9976145959,84103.99761459592,47.6369,-122.098,Northeast 31st Street,18129,NA,King County,Washington,
2096,8562890430,124.27652733118971,3110,164.37751700790727,3,386500.0,511214.0778945916,124714.07789459161,47.3782,-122.125,Southeast 249th Place,16217,NA,King County,Washington,Crofton Hills
2097,7228500094,187.83783783783784,1480,367.5141768402908,3,278000.0,543920.9817236305,265920.98172363045,47.6147,-122.302,24th Avenue,1515,Seattle,King County,Washington,
2098,5035300255,211.26760563380282,2130,376.54634504868625,3,450000.0,802043.7149537017,352043.7149537017,47.6529,-122.411,West Viewmont Way West,3628,Seattle,King County,Washington,
2099,3158500250,172.2826086956522,1840,173.72594528431705,3,317000.0,319655.7393231434,2655.7393231433816,47.3555,-122.054,Southeast 275th Court,21564,NA,King County,Washington,Hailey's Terrace
2100,5214500660,171.0097719869707,3070,207.24234574313533,3,525000.0,636234.0014314255,111234.00143142545,47.4899,-122.138,Rosario Avenue Northeast,474,NA,King County,Washington,Windwood
2101,3578110020,242.22222222222223,1800,265.95224836863713,3,436000.0,478714.04706354684,42714.04706354684,47.7293,-122.223,Northeast 142nd Street,8908,NA,King County,Washington,Simonds Estates
2102,7525000080,252.57510729613733,2330,265.67134229472754,3,588500.0,619014.2275467152,30514.227546715178,47.6267,-122.046,220th Place Northeast,1899,NA,King County,Washington,
2103,6918700130,221.5976331360947,3380,301.7177311724625,3,749000.0,1019805.9313629232,270805.93136292323,47.6276,-122.122,Northeast 24th Street,NA,Bellevue,King County,Washington,
2104,9274200314,326.4367816091954,1740,348.550974198624,3,568000.0,606478.6951056058,38478.69510560576,47.5891,-122.387,Southwest Seattle Street,4315,Seattle,King County,Washington,
2105,8564950250,187.90035587188612,2810,225.9872354469397,3,528000.0,635024.1316059006,107024.13160590059,47.7739,-122.227,84th Place Northeast,20132,NA,King County,Washington,
2106,3438502715,184.21052631578948,2090,231.32695208167445,3,385000.0,483473.3298506996,98473.32985069958,47.5427,-122.356,17th Avenue Southwest,6700,Seattle,King County,Washington,
2107,2487200938,252.32198142414862,3230,337.21803422469395,3,815000.0,1089214.2505457615,274214.25054576155,47.5202,-122.393,47th Avenue Southwest,9251,Seattle,King County,Washington,
2108,1775500362,240.29219530949635,2601,247.51201250344914,3,625000.0,643778.7445214712,18778.744521471206,47.742,-122.087,Northeast 157th Street,18822,NA,King County,Washington,
2109,2483200010,333.3333333333333,2070,337.21803422469395,3,690000.0,698041.3308451165,8041.330845116521,47.5226,-122.382,39th Avenue Southwest,9006,Seattle,King County,Washington,
2110,4365700130,126.50602409638554,1660,231.32695208167445,3,210000.0,384002.7404555796,174002.7404555796,47.5242,-122.362,22nd Avenue Southwest,8815,Seattle,King County,Washington,Highland Park
2111,3625059120,260.72607260726073,3030,301.7177311724625,3,790000.0,914204.7254525614,124204.7254525614,47.6133,-122.106,West Lake Sammamish Parkway Northeast,NA,Bellevue,King County,Washington,Bretton Wood
2112,5710500010,220.72072072072072,2220,251.57228867661547,3,490000.0,558490.4808620863,68490.48086208629,47.5304,-122.055,Mount Pilchuck Avenue Northwest,15,NA,King County,Washington,
2113,293610020,219.6551724137931,2900,225.14308528697757,3,637000.0,652914.9473322349,15914.947332234937,47.7368,-122.232,Northeast 150th Street,8107,NA,King County,Washington,
2114,3583400130,202.48538011695908,3420,225.14308528697757,3,692500.0,769989.3516814633,77489.3516814633,47.7412,-122.256,64th Avenue Northeast,15514,NA,King County,Washington,
2115,6430500010,248.63636363636363,2200,369.7990484066329,5,547000.0,813557.9064945923,266557.9064945923,47.6872,-122.35,Fremont Avenue North,8007,Seattle,King County,Washington,
2116,3023049215,201.9455252918288,2570,226.19711961913,3,519000.0,581326.5974211642,62326.59742116416,47.4487,-122.352,Southwest 172nd Street,1316,NA,King County,Washington,
2117,1561930020,133.54037267080744,3220,161.10168036848606,3,429999.99999999994,518747.4107865251,88747.41078652517,47.4208,-122.213,96th Avenue South,20301,NA,King County,Washington,Stonepine
2118,3876100080,203.125,1600,265.95224836863713,3,325000.0,425523.5973898194,100523.59738981939,47.7198,-122.182,Northeast 133rd Place,11821,NA,King County,Washington,
2119,1870400635,341.10169491525426,2360,354.14426149917773,5,805000.0,835780.4571380594,30780.457138059428,47.6729,-122.293,32nd Avenue Northeast,6028,Seattle,King County,Washington,Ravenna
2120,8820900299,195.32558139534885,2150,282.6698862086409,3,419950.0,607740.2553485779,187790.25534857786,47.7183,-122.285,40th Avenue Northeast,12332,Seattle,King County,Washington,
2121,6413600275,257.8034682080925,1730,282.6698862086409,5,446000.00000000006,489018.90314094874,43018.90314094868,47.7188,-122.321,8th Avenue Northeast,12353,Seattle,King County,Washington,
2122,2888000020,182.0,2500,265.95224836863713,3,455000.0,664880.6209215928,209880.6209215928,47.7212,-122.226,Northeast 135th Street,8607,NA,King County,Washington,
2123,3298700426,228.83838383838383,990,231.32695208167445,3,226550.0,229013.6825608577,2463.6825608577055,47.522,-122.354,15th Avenue Southwest,9025,Seattle,King County,Washington,Highland Park
2124,6430000280,240.95744680851064,1880,369.7990484066329,3,453000.0,695222.2110044699,242222.2110044699,47.6872,-122.349,North 80th Street,720,Seattle,King County,Washington,
2125,8021700715,297.6694915254237,2360,369.7990484066329,5,702500.0,872725.7542396536,170225.7542396536,47.6923,-122.332,North 88th Street,2145,Seattle,King County,Washington,Licton Springs
2126,8129700255,369.7916666666667,2160,369.7990484066329,3,798750.0,798765.9445583271,15.94455832708627,47.6607,-122.354,Phinney Avenue North,4414,Seattle,King County,Washington,
2127,5536500020,235.80786026200875,2290,247.51201250344914,3,540000.0,566802.5086328986,26802.508632898564,47.7385,-122.169,128th Avenue Northeast,15320,NA,King County,Washington,
