,id,date,price (US$),bedrooms,bathrooms,area(sqft),sqft_lot,floors,waterfront,view,condition,grade,sqft_above,yr_built,yr_renovated,zipcode,lat,long,price/sqft,avg. zipcode price
1961,1721069036,2014-05-29,412000.0,3,1.75,1950,52256,1.0,no,0,4,8,1950,1985,0,98042,47.3133,-122.078,211.28205128205127,164.37751700790727
1962,8637100370,2014-11-12,252000.0,3,2.0,1340,5670,2.0,no,0,3,6,1340,1994,0,98055,47.4498,-122.194,188.0597014925373,180.40249146722007
1963,8952900260,2014-09-19,375000.0,3,1.0,1130,12500,1.5,no,0,3,7,1130,1954,0,98118,47.5491,-122.268,331.85840707964604,262.6216522949729
1964,1972202080,2014-07-10,725000.0,2,1.75,1950,2719,1.0,no,0,5,7,1010,1919,0,98103,47.6513,-122.346,371.79487179487177,369.7990484066329
1965,9476200350,2014-10-13,471750.0,5,3.5,3790,8200,1.0,no,1,3,8,2120,2001,0,98056,47.4891,-122.19,124.47229551451187,215.53612655026214
1966,1523069204,2014-12-08,490000.0,4,2.25,2020,85813,2.0,no,0,3,7,2020,1995,0,98027,47.483,-122.026,242.5742574257426,251.57228867661547
1967,2856100125,2014-10-01,439000.0,2,1.0,800,5100,1.0,no,0,3,7,800,1945,0,98117,47.6775,-122.388,548.75,363.53553174214744
1968,2968800626,2014-08-22,355000.0,4,2.0,1770,8890,1.0,no,0,5,6,1770,1949,0,98166,47.4589,-122.353,200.56497175141243,226.19711961913
1969,2129700320,2015-05-05,250000.0,1,0.75,940,87120,1.0,no,0,3,6,940,1944,0,98019,47.7182,-121.956,265.9574468085106,203.0017247765589
1970,8965500320,2015-03-26,780000.0,4,2.25,2260,16188,1.0,no,0,3,10,2260,1984,0,98006,47.5637,-122.112,345.13274336283183,299.0914758506965
1971,952005224,2014-11-05,409000.0,2,1.0,890,3271,1.0,no,0,4,6,890,1918,0,98116,47.5631,-122.381,459.55056179775283,348.550974198624
1972,4443801160,2014-06-10,420000.0,2,1.0,860,3880,1.0,no,0,4,6,860,1916,0,98117,47.6862,-122.391,488.3720930232558,363.53553174214744
1973,5101404170,2014-11-13,200000.0,1,0.75,680,9600,1.0,no,0,3,5,680,1947,0,98115,47.6964,-122.306,294.11764705882354,354.14426149917773
1974,1241500350,2015-01-05,830000.0,2,1.5,2130,35679,1.0,no,0,4,7,2130,1963,0,98033,47.6638,-122.171,389.6713615023474,343.16245412587455
1975,4379400560,2014-05-29,695000.0,3,2.5,2390,4555,2.0,no,0,3,9,2390,2006,0,98074,47.6199,-122.025,290.7949790794979,265.67134229472754
1976,629810350,2014-05-21,815000.0,4,2.75,3488,9614,2.0,no,0,3,10,3488,1998,0,98074,47.6055,-122.013,233.65825688073394,265.67134229472754
1977,5466400550,2014-11-13,210000.0,3,1.75,1260,6223,1.0,no,0,3,7,820,1983,0,98042,47.3574,-122.158,166.66666666666666,164.37751700790727
1978,3619600132,2014-09-15,635000.0,3,1.75,2940,6000,1.0,no,2,4,8,1590,1957,0,98177,47.7235,-122.369,215.98639455782313,292.9187453584884
1979,4113800550,2014-07-21,562500.0,4,2.5,2440,7322,2.0,no,0,3,9,2440,1991,0,98056,47.5357,-122.179,230.5327868852459,215.53612655026214
1980,7298020240,2014-05-09,402500.0,4,2.5,2600,11951,2.0,no,0,3,10,2600,1988,0,98023,47.3053,-122.34,154.80769230769232,148.91982870319703
1981,434000030,2014-12-19,555000.0,3,2.0,2080,7020,1.0,no,0,4,7,1040,1951,0,98115,47.6768,-122.285,266.8269230769231,354.14426149917773
1982,1138000830,2014-09-09,310000.0,3,1.0,1990,7173,1.0,no,0,3,7,1990,1972,0,98034,47.7116,-122.213,155.7788944723618,265.95224836863713
1983,8568000070,2014-09-05,500000.0,4,2.5,2840,18001,2.0,no,0,3,9,2840,1994,0,98019,47.7359,-121.962,176.05633802816902,203.0017247765589
1984,8822901200,2014-07-23,430000.0,6,3.0,2630,8800,1.0,no,0,3,7,1610,1959,0,98125,47.7166,-122.293,163.49809885931558,282.6698862086409
1985,1118002090,2014-06-28,1600000.0,3,4.25,2820,7200,2.0,no,0,4,10,2460,1930,0,98112,47.6298,-122.29,567.3758865248227,438.63787203584127
1986,3856901525,2014-10-01,627500.0,4,1.0,1560,4080,1.5,no,0,3,7,1560,1923,0,98103,47.6711,-122.331,402.2435897435897,369.7990484066329
1987,1180500070,2014-11-24,335000.0,4,2.5,2330,7050,2.0,no,0,3,8,2330,1998,0,98178,47.5001,-122.231,143.77682403433477,189.17252830749555
1988,7856560320,2015-03-17,962000.0,4,2.25,3320,20100,1.0,no,0,4,8,1810,1981,0,98006,47.5566,-122.153,289.7590361445783,299.0914758506965
1989,5103900045,2014-07-25,299000.0,3,1.75,1730,14270,1.0,no,0,3,7,1730,1959,0,98065,47.5318,-121.833,172.83236994219652,211.03910854600852
1990,8562890370,2015-04-14,399950.0,4,2.5,3110,5868,2.0,no,0,3,8,3110,2001,0,98042,47.3781,-122.126,128.60128617363344,164.37751700790727
1991,8807600340,2015-03-25,322000.0,3,1.0,1230,9660,1.0,no,0,3,7,1230,1968,0,98053,47.6829,-122.06,261.7886178861789,268.40018565787614
1992,993002325,2014-06-23,430000.0,2,1.5,950,4625,1.0,no,0,4,7,950,1949,0,98103,47.6912,-122.34,452.63157894736844,369.7990484066329
1993,1022059082,2014-05-08,307000.0,3,1.75,1890,13860,1.0,no,0,5,7,1890,1966,0,98042,47.4156,-122.149,162.43386243386243,164.37751700790727
1994,179000350,2014-11-05,194000.0,3,1.5,1010,5000,1.0,no,0,3,6,1010,1943,0,98178,47.4925,-122.278,192.07920792079207,189.17252830749555
1995,3915500045,2014-11-14,180000.0,3,1.0,1010,8581,1.0,no,0,4,6,1010,1920,0,98002,47.3043,-122.216,178.21782178217822,151.17409095919788
1996,3578400030,2014-07-18,465000.0,4,2.25,2340,13383,1.0,no,0,3,8,1170,1983,0,98074,47.6211,-122.037,198.71794871794873,265.67134229472754
1997,9346700320,2015-03-23,722500.0,4,2.5,2460,9296,2.0,no,0,3,9,2460,1978,0,98007,47.6125,-122.152,293.6991869918699,290.04901987794375
1998,3856901715,2014-09-24,470450.0,2,1.0,1010,3400,1.0,no,0,3,7,1010,1921,0,98103,47.6711,-122.329,465.7920792079208,369.7990484066329
1999,8700120520,2015-01-27,280000.0,3,2.5,1650,6000,2.0,no,0,3,7,1650,1990,0,98030,47.36,-122.194,169.6969696969697,155.156220666326
2000,7335400400,2015-04-10,176250.0,4,2.0,1440,6702,1.0,no,0,4,7,1440,1966,0,98002,47.3056,-122.217,122.39583333333333,151.17409095919788
2001,4319200505,2014-06-17,560000.0,5,1.0,1710,9100,1.5,no,0,4,7,1320,1926,0,98126,47.5379,-122.378,327.48538011695905,292.79588004303434
2002,1426049083,2014-10-22,830000.0,3,2.5,2760,11287,2.0,no,3,3,10,2000,1991,0,98028,47.739,-122.264,300.72463768115944,225.14308528697757
2003,7795400046,2014-06-11,276900.0,2,1.0,1350,10096,1.0,no,2,4,7,1350,1952,0,98045,47.4967,-121.778,205.11111111111111,219.34542694353868
2004,1337800045,2014-10-01,625000.0,3,1.75,1660,4800,2.0,no,0,3,7,1660,1906,2014,98112,47.6296,-122.308,376.50602409638554,438.63787203584127
2005,2207500695,2015-03-04,1015000.0,4,2.5,2960,4760,2.0,no,0,3,8,2160,1900,0,98102,47.6367,-122.318,342.9054054054054,423.80515710280974
2006,1112000125,2014-09-30,463500.0,1,1.0,1090,8750,1.0,no,0,4,6,1090,1924,0,98118,47.54,-122.269,425.22935779816515,262.6216522949729
2007,2472930270,2014-09-05,485000.0,3,2.5,3110,9015,2.0,no,0,3,9,3110,1990,0,98058,47.4369,-122.147,155.94855305466237,178.20436170206634
2008,5651500140,2014-06-17,272000.0,3,2.0,1380,7476,1.0,no,0,3,7,1380,1989,0,98001,47.3336,-122.272,197.1014492753623,151.34796637948654
2009,7203102080,2014-12-17,305000.0,2,1.0,1290,3140,2.0,no,0,3,7,1290,2008,0,98053,47.6971,-122.026,236.43410852713177,268.40018565787614
2010,3626500045,2014-06-26,760000.0,3,2.5,1980,13964,1.0,no,0,5,7,1980,1959,0,98040,47.571,-122.227,383.83838383838383,387.29252438969064
2011,3226049117,2015-02-13,387500.0,2,1.0,870,6126,1.0,no,0,4,7,870,1938,0,98125,47.7024,-122.322,445.4022988505747,282.6698862086409
2012,6699940140,2014-09-08,352000.0,4,2.5,2470,5015,2.0,no,0,3,8,2470,2004,0,98038,47.3457,-122.041,142.51012145748987,173.72594528431705
2013,7702600160,2014-07-09,507000.0,3,1.75,2140,40098,1.0,no,0,5,8,1490,1950,0,98058,47.4296,-122.111,236.9158878504673,178.20436170206634
2014,5379804730,2014-07-18,156000.0,3,1.0,770,9750,1.0,no,0,3,6,770,1941,0,98188,47.4509,-122.275,202.5974025974026,169.00730625434264
2015,3383900058,2014-11-18,580000.0,3,3.25,1490,857,3.0,no,0,3,8,1220,2001,0,98102,47.6357,-122.324,389.26174496644296,423.80515710280974
2016,629600030,2014-07-14,630000.0,4,2.5,2510,35020,1.0,no,0,4,8,1610,1977,0,98075,47.5834,-122.003,250.996015936255,268.63984611658105
2017,1823049171,2014-12-18,275000.0,5,1.5,1950,9000,1.0,no,0,3,7,1130,1964,0,98146,47.4882,-122.339,141.02564102564102,225.49143113532367
2018,3760500516,2014-07-24,835000.0,5,4.0,3600,14720,1.0,no,2,5,8,1800,1960,0,98034,47.7022,-122.227,231.94444444444446,265.95224836863713
2019,2641400160,2014-12-05,340000.0,4,2.5,2380,7850,2.0,no,0,3,8,2380,1995,0,98055,47.4356,-122.201,142.85714285714286,180.40249146722007
2020,534000075,2014-05-06,329350.0,2,1.0,720,6687,1.0,no,0,3,6,720,1942,0,98117,47.7001,-122.362,457.43055555555554,363.53553174214744
2021,3892500070,2014-07-28,1480000.0,3,3.5,4070,26000,2.0,no,0,3,11,4070,1991,0,98033,47.659,-122.174,363.6363636363636,343.16245412587455
2022,224069084,2015-03-25,475000.0,3,1.0,1250,150117,1.0,no,0,3,7,1250,1975,0,98075,47.5956,-122.009,380.0,268.63984611658105
2023,2767600400,2014-11-18,719950.0,3,2.25,2190,2416,3.0,no,0,3,8,2190,2014,0,98117,47.6758,-122.38,328.74429223744295,363.53553174214744
2024,5347200160,2014-05-12,235000.0,1,1.0,810,2451,1.0,no,0,5,7,810,1941,0,98126,47.5188,-122.376,290.12345679012344,292.79588004303434
2025,9553200125,2015-03-31,875000.0,3,1.5,2440,5750,1.0,no,0,3,8,1320,1939,0,98115,47.6991,-122.296,358.60655737704917,354.14426149917773
2026,5379804888,2015-04-21,380000.0,4,1.75,1740,9150,1.0,no,0,3,7,1740,1974,0,98188,47.4498,-122.28,218.39080459770116,169.00730625434264
2027,421079105,2015-03-09,325000.0,3,2.25,1480,97138,1.5,no,0,3,7,1480,1984,0,98010,47.3317,-121.927,219.59459459459458,210.0953556830966
2028,4215250030,2014-08-19,475000.0,4,2.5,2120,57050,2.0,no,0,3,9,2120,1989,0,98072,47.7611,-122.128,224.0566037735849,247.51201250344914
2029,2420069017,2015-03-24,152900.0,1,1.0,900,4368,1.0,no,0,5,6,900,1915,1950,98022,47.2107,-121.99,169.88888888888889,182.1062945278708
2030,2414600400,2014-08-05,210000.0,2,2.0,1190,7570,1.0,no,0,3,6,1190,1939,0,98146,47.5113,-122.338,176.47058823529412,225.49143113532367
2031,2461900510,2014-09-26,350000.0,4,1.0,1010,6000,1.0,no,0,3,6,750,1925,0,98136,47.5518,-122.383,346.53465346534654,337.21803422469395
2032,7695500200,2015-03-23,505000.0,3,2.5,2100,17882,2.0,no,0,4,8,2100,1985,0,98059,47.4754,-122.119,240.47619047619048,207.24234574313533
2033,251200200,2014-06-27,464900.0,4,2.25,2020,8424,1.0,no,0,4,7,1380,1979,0,98034,47.7262,-122.233,230.14851485148515,265.95224836863713
2034,513000550,2014-09-22,650000.0,3,2.0,2520,5980,1.0,no,0,3,8,1790,1957,0,98116,47.5767,-122.383,257.93650793650795,348.550974198624
2035,8730000260,2015-05-04,369950.0,2,2.75,1370,1140,2.0,no,0,3,8,1080,2009,0,98133,47.7053,-122.342,270.036496350365,253.9714533761577
2036,3395040550,2014-07-28,250000.0,3,2.5,1530,2890,2.0,no,0,3,7,1530,2001,0,98108,47.5434,-122.293,163.3986928104575,224.44328553228075
2037,3395040550,2015-04-29,320000.0,3,2.5,1530,2890,2.0,no,0,3,7,1530,2001,0,98108,47.5434,-122.293,209.15032679738562,224.44328553228075
2038,9471200200,2015-03-25,2532000.0,4,4.25,5040,16048,1.0,no,3,3,10,3420,1950,0,98105,47.6702,-122.26,502.3809523809524,405.15436773943867
2039,5469700260,2014-09-03,340000.0,4,2.25,2530,24700,2.0,no,0,3,7,2530,1974,0,98031,47.3939,-122.177,134.38735177865613,161.10168036848606
2040,2767600171,2014-05-19,440000.0,2,1.5,1010,1968,1.5,no,0,5,5,1010,1906,0,98107,47.6757,-122.385,435.64356435643566,382.9519753823742
2041,898000200,2015-04-02,219950.0,3,1.0,1200,7727,1.0,no,0,4,7,1200,1959,0,98022,47.2021,-121.999,183.29166666666666,182.1062945278708
2042,5315100806,2014-09-15,940000.0,4,3.0,2720,11740,1.0,no,0,5,9,2720,1957,0,98040,47.5833,-122.242,345.5882352941176,387.29252438969064
2043,9269200786,2014-07-22,399950.0,4,1.5,1850,6125,1.5,no,0,3,6,1110,1945,0,98126,47.5352,-122.37,216.1891891891892,292.79588004303434
2044,1118001370,2015-01-02,1568000.0,3,2.75,2340,8828,1.0,no,0,4,9,2340,1954,0,98112,47.632,-122.289,670.0854700854701,438.63787203584127
2045,3558910640,2015-04-01,528000.0,4,1.75,1860,9750,1.0,no,0,3,7,1460,1969,0,98034,47.7097,-122.202,283.8709677419355,265.95224836863713
2046,3761100341,2014-08-28,545000.0,4,1.75,1940,8990,1.0,no,0,4,8,1560,1956,0,98034,47.7021,-122.241,280.92783505154637,265.95224836863713
2047,8682261070,2015-04-27,575000.0,2,2.0,1680,6194,1.0,no,0,3,8,1680,2004,0,98053,47.7136,-122.03,342.26190476190476,268.40018565787614
2048,8732040810,2014-11-04,235000.0,4,2.75,1770,10184,1.0,no,0,3,8,1250,1979,0,98023,47.3074,-122.385,132.7683615819209,148.91982870319703
2049,2991000400,2014-07-23,272000.0,3,2.5,1790,6371,2.0,no,0,3,8,1790,1998,0,98092,47.3291,-122.168,151.95530726256985,155.81424006323968
2050,2155500030,2015-04-28,380000.0,4,1.75,1720,9600,1.0,no,0,4,8,1720,1969,0,98059,47.4764,-122.155,220.93023255813952,207.24234574313533
2051,5727500102,2015-04-26,195000.0,3,1.0,1280,6967,1.5,no,0,3,7,1280,1949,0,98155,47.7512,-122.329,152.34375,246.51903334038647
2052,5104510370,2014-10-14,297000.0,3,2.5,1690,4988,2.0,no,0,3,7,1690,2002,0,98038,47.3561,-122.015,175.7396449704142,173.72594528431705
2053,1895450200,2015-04-15,349000.0,4,2.5,2190,7294,2.0,no,0,3,8,2190,2003,0,98023,47.2923,-122.357,159.36073059360731,148.91982870319703
2054,8122101146,2014-09-29,320000.0,2,1.0,710,5200,1.0,no,2,4,6,710,1942,0,98126,47.5376,-122.371,450.7042253521127,292.79588004303434
2055,7789900030,2014-07-25,319990.0,4,1.5,1890,10707,1.0,no,0,3,7,1890,1962,0,98148,47.428,-122.326,169.3068783068783,185.83206191582082
2056,6893300350,2014-06-02,439900.0,2,2.0,1410,12282,1.5,no,0,5,8,1410,1909,1988,98024,47.5242,-121.926,311.98581560283685,252.30335060176503
2057,4073800140,2014-08-11,429000.0,3,3.25,2210,3600,2.0,no,0,3,8,1820,1995,0,98125,47.7031,-122.279,194.11764705882354,282.6698862086409
2058,538000030,2014-07-30,272500.0,3,2.0,1540,6250,1.0,no,0,3,7,1540,1998,0,98038,47.3539,-122.025,176.94805194805195,173.72594528431705
2059,6632300478,2014-09-16,400000.0,4,2.0,1350,7255,1.0,no,0,4,7,1350,1959,0,98125,47.7287,-122.31,296.2962962962963,282.6698862086409
2060,4083800340,2015-04-02,462000.0,5,2.0,1380,4300,1.5,no,0,3,7,1380,1916,0,98103,47.6647,-122.337,334.7826086956522,369.7990484066329
2061,9214400135,2015-03-10,510000.0,2,1.0,890,6095,1.0,no,0,3,7,890,1947,0,98115,47.6823,-122.298,573.0337078651686,354.14426149917773
2062,8944600200,2014-06-23,550000.0,3,2.5,1900,3255,2.0,no,0,3,8,1900,1988,2000,98007,47.6075,-122.147,289.4736842105263,290.04901987794375
2063,8651430370,2015-04-25,150000.0,3,1.0,1240,5200,1.0,no,0,3,6,1240,1969,0,98042,47.3701,-122.079,120.96774193548387,164.37751700790727
2064,2296700260,2014-06-26,460000.0,3,2.5,1730,8490,1.0,no,0,3,7,1210,1969,0,98034,47.7187,-122.219,265.8959537572254,265.95224836863713
2065,3066400140,2014-06-20,632500.0,4,2.5,2090,10306,2.0,no,0,3,10,2090,1986,0,98074,47.6304,-122.051,302.63157894736844,265.67134229472754
2066,1771100240,2014-09-25,361000.0,3,1.75,1650,11220,1.0,no,0,4,7,1650,1969,0,98077,47.7567,-122.071,218.78787878787878,244.2783502295297
2067,461003251,2014-08-01,437000.0,3,2.25,1130,1221,2.0,no,0,3,8,1030,2004,0,98117,47.6799,-122.375,386.72566371681415,363.53553174214744
2068,8699100240,2015-05-05,370000.0,6,2.75,3240,5750,1.0,no,0,4,6,2160,1950,0,98002,47.3054,-122.221,114.19753086419753,151.17409095919788
2069,8691350200,2015-04-17,884250.0,4,2.5,3840,12151,2.0,no,0,3,10,3840,1998,0,98075,47.5953,-121.986,230.2734375,268.63984611658105
2070,2525300550,2014-06-03,225000.0,3,1.0,1200,9936,1.0,no,0,4,6,1200,1969,0,98038,47.3609,-122.029,187.5,173.72594528431705
2071,7452500045,2014-08-05,235000.0,2,1.0,870,5000,1.0,no,0,3,6,870,1949,0,98126,47.5186,-122.375,270.11494252873564,292.79588004303434
2072,2489200070,2014-07-20,767500.0,6,3.5,2410,6000,2.0,no,4,3,9,2220,1916,1990,98136,47.54,-122.382,318.46473029045643,337.21803422469395
2073,3623500260,2014-05-12,1200000.0,3,1.75,1560,8078,1.5,yes,4,4,6,1560,1928,0,98040,47.5779,-122.246,769.2307692307693,387.29252438969064
2074,425069104,2014-12-15,715000.0,3,2.5,2410,46609,2.0,no,0,3,9,2410,1989,0,98053,47.6789,-122.048,296.6804979253112,268.40018565787614
2075,2239800070,2014-06-27,417000.0,4,2.25,2300,7700,1.0,no,0,3,7,1380,1959,0,98125,47.7137,-122.322,181.30434782608697,282.6698862086409
2076,2618300350,2014-07-18,199000.0,3,1.0,1390,12145,1.0,no,0,4,7,1390,1964,0,98042,47.4225,-122.15,143.16546762589928,164.37751700790727
2077,1336800160,2014-06-05,875000.0,5,2.5,2920,5568,2.0,no,0,3,8,2320,1906,0,98112,47.6265,-122.312,299.6575342465753,438.63787203584127
2078,7519000570,2014-11-10,545000.0,4,1.5,1370,3708,1.5,no,0,3,7,1370,1926,0,98117,47.6849,-122.363,397.81021897810217,363.53553174214744
2079,257000105,2014-05-20,192500.0,2,1.0,950,7692,1.0,no,0,3,6,950,1926,0,98168,47.4909,-122.298,202.6315789473684,175.3725318004723
2080,4401200350,2015-02-10,822500.0,3,2.5,3090,7708,2.0,no,0,3,10,3090,1999,0,98052,47.6868,-122.108,266.1812297734628,280.38632376692135
2081,6402300070,2014-12-08,800000.0,4,2.5,2390,10000,1.0,no,0,3,9,1590,1975,0,98040,47.5801,-122.229,334.72803347280336,387.29252438969064
2082,5317100570,2014-12-15,1250000.0,3,2.5,2070,4944,2.0,no,0,3,9,2070,1930,0,98112,47.6256,-122.284,603.864734299517,438.63787203584127
2083,8106100105,2014-11-14,3850000.0,4,4.25,5770,21300,2.0,yes,4,4,11,5770,1980,0,98040,47.585,-122.222,667.2443674176776,387.29252438969064
2084,9407150240,2014-10-01,295000.0,3,2.5,1460,7936,2.0,no,0,3,7,1460,1995,0,98038,47.3673,-122.017,202.05479452054794,173.72594528431705
2085,8682291940,2014-06-30,419000.0,2,1.75,1510,4980,1.0,no,0,3,8,1510,2006,0,98053,47.7191,-122.023,277.4834437086093,268.40018565787614
2086,4139420070,2014-09-10,1195000.0,5,3.25,5180,19606,1.0,no,0,3,11,2610,1993,0,98006,47.555,-122.114,230.6949806949807,299.0914758506965
2087,629400340,2014-12-22,750000.0,4,2.75,3430,13907,2.0,no,0,3,11,3430,1995,0,98075,47.5879,-121.993,218.6588921282799,268.63984611658105
2088,3380900160,2015-04-28,502000.0,4,1.5,1700,8400,1.0,no,0,3,7,1700,1953,0,98177,47.7677,-122.359,295.29411764705884,292.9187453584884
2089,2175100270,2014-06-04,1025000.0,3,1.75,2640,8000,1.0,no,3,4,9,1320,1960,0,98040,47.5826,-122.246,388.25757575757575,387.29252438969064
2090,3448000270,2015-03-13,398500.0,3,1.0,1200,15960,1.5,no,0,3,6,1200,1945,0,98125,47.7163,-122.299,332.0833333333333,282.6698862086409
2091,8701600510,2015-04-14,700000.0,2,1.5,1850,4945,1.5,no,2,4,7,1850,1907,1969,98126,47.5742,-122.379,378.3783783783784,292.79588004303434
2092,6083000083,2014-06-11,248000.0,5,1.5,1510,9078,1.0,no,0,4,7,1510,1959,0,98168,47.4852,-122.305,164.23841059602648,175.3725318004723
2093,9178600135,2014-08-26,800000.0,4,2.0,2130,2800,1.0,no,0,5,7,1070,1922,0,98103,47.6545,-122.333,375.5868544600939,369.7990484066329
2094,1721059286,2015-01-21,383000.0,4,2.5,2640,8055,2.0,no,0,3,9,2640,2004,0,98092,47.315,-122.193,145.07575757575756,155.81424006323968
2095,8161600135,2014-05-27,688000.0,4,3.0,3000,4000,1.5,no,3,3,8,1970,1913,2014,98144,47.5744,-122.307,229.33333333333334,312.2418536044306
2096,2568300132,2014-10-08,521000.0,3,2.0,1870,5455,1.0,no,0,5,7,1060,1926,0,98125,47.7029,-122.297,278.6096256684492,282.6698862086409
2097,6414100111,2014-11-05,365000.0,2,1.0,990,9223,1.0,no,0,3,7,990,1949,0,98125,47.72,-122.32,368.6868686868687,282.6698862086409
2098,9818700320,2014-10-07,491000.0,3,2.0,2005,7000,1.0,no,0,3,7,1605,1980,0,98122,47.6039,-122.298,244.88778054862843,367.5141768402908
2099,686200510,2014-11-22,643000.0,3,2.75,2030,7700,1.0,no,0,5,8,1400,1965,0,98008,47.626,-122.112,316.7487684729064,301.7177311724625
2100,3279000370,2015-02-02,279000.0,3,2.5,1500,7350,1.0,no,0,2,7,1060,1979,0,98023,47.3025,-122.382,186.0,148.91982870319703
2101,2767601031,2015-02-02,583500.0,4,1.0,1530,3900,1.5,no,0,4,7,1530,1908,0,98107,47.6748,-122.379,381.37254901960785,382.9519753823742
2102,4142450510,2014-07-23,310000.0,3,2.5,1990,3600,2.0,no,0,3,7,1990,2004,0,98038,47.3841,-122.041,155.7788944723618,173.72594528431705
2103,3291800510,2014-06-10,310000.0,3,1.75,1420,7650,1.0,no,0,4,7,1100,1984,0,98056,47.4892,-122.182,218.30985915492957,215.53612655026214
2104,7893203450,2015-03-23,280000.0,3,1.0,1400,13975,1.0,no,0,4,6,1400,1956,0,98198,47.4195,-122.33,200.0,178.42860978855347
2105,908000260,2014-11-17,272000.0,4,2.5,1870,5692,2.0,no,0,3,7,1870,2004,0,98058,47.4334,-122.148,145.45454545454547,178.20436170206634
2106,3225069239,2014-07-07,870000.0,4,3.0,3040,36246,1.5,no,0,3,9,2680,1923,2014,98074,47.6093,-122.07,286.1842105263158,265.67134229472754
2107,8645540320,2014-11-18,307000.0,3,2.0,1790,7259,1.0,no,0,3,7,1390,1980,0,98058,47.4643,-122.171,171.50837988826817,178.20436170206634
2108,9280200030,2014-07-17,490000.0,2,1.5,1590,4500,1.0,no,0,4,7,920,1946,0,98116,47.5831,-122.392,308.17610062893084,348.550974198624
2109,6159400030,2014-10-08,399950.0,3,2.0,2050,9396,1.0,no,0,5,7,1170,1960,0,98155,47.7447,-122.328,195.09756097560975,246.51903334038647
2110,7787400030,2014-06-09,1635000.0,5,3.5,4220,26784,1.0,no,0,3,10,2110,1958,2006,98004,47.6003,-122.206,387.4407582938389,475.4356109509919
2111,1888120140,2014-07-09,989000.0,5,4.5,4030,13474,2.0,no,0,3,11,4030,2000,0,98075,47.5812,-121.995,245.40942928039703,268.63984611658105
2112,2916620240,2014-06-18,264950.0,4,1.75,1770,9011,1.0,no,0,5,7,1050,1983,0,98042,47.3646,-122.076,149.68926553672316,164.37751700790727
2113,251200240,2014-07-25,491500.0,4,2.75,2100,7236,1.0,no,0,3,8,1400,1979,0,98034,47.7267,-122.232,234.04761904761904,265.95224836863713
2114,7695500240,2014-05-14,345000.0,3,2.25,2120,15003,2.0,no,0,3,7,2120,1984,0,98059,47.4745,-122.12,162.73584905660377,207.24234574313533
2115,7749500070,2015-01-19,339900.0,4,1.75,2600,18042,1.0,no,0,4,8,2020,1969,0,98092,47.2969,-122.189,130.73076923076923,155.81424006323968
2116,6762700340,2015-04-27,852000.0,3,3.0,2400,4000,2.0,no,0,3,7,1860,1905,0,98102,47.6288,-122.321,355.0,423.80515710280974
2117,824069121,2014-12-22,585000.0,5,3.5,3180,40946,1.0,no,3,3,7,1690,1968,0,98075,47.5833,-122.073,183.96226415094338,268.63984611658105
2118,2600100370,2015-02-11,723000.0,4,2.0,2790,8793,1.0,no,0,4,8,1640,1977,0,98006,47.5509,-122.16,259.13978494623655,299.0914758506965
2119,2326059082,2015-01-26,594000.0,3,2.25,2080,70567,2.0,no,0,3,8,2080,1990,0,98072,47.7221,-122.124,285.5769230769231,247.51201250344914
2120,2591010240,2014-12-01,405000.0,2,1.5,1370,4102,2.0,no,0,4,7,1370,1987,0,98033,47.6943,-122.184,295.6204379562044,343.16245412587455
2121,1085610030,2014-08-01,725500.0,4,2.5,2790,74495,2.0,no,0,3,9,2790,1997,0,98053,47.6628,-122.056,260.0358422939068,268.40018565787614
2122,9551202025,2014-06-25,800000.0,2,1.0,1740,5719,1.0,no,0,3,8,1740,1955,0,98103,47.6729,-122.335,459.7701149425287,369.7990484066329
2123,4379600030,2014-07-29,1325000.0,3,3.75,6400,76665,1.0,no,2,4,10,3810,1966,0,98177,47.7313,-122.37,207.03125,292.9187453584884
2124,4345000510,2014-10-15,180500.0,3,2.5,1800,8518,2.0,no,0,3,7,1800,1996,0,98030,47.3643,-122.185,100.27777777777777,155.156220666326
2125,4345000510,2015-04-28,325000.0,3,2.5,1800,8518,2.0,no,0,3,7,1800,1996,0,98030,47.3643,-122.185,180.55555555555554,155.156220666326
2126,3327000140,2014-06-17,235000.0,3,1.75,1190,7280,1.0,no,0,4,7,1190,1968,0,98092,47.3151,-122.19,197.47899159663865,155.81424006323968
2127,7100000135,2014-05-20,330000.0,2,1.0,860,8308,1.0,no,0,4,7,860,1948,0,98146,47.5075,-122.377,383.72093023255815,225.49143113532367
2128,2483200060,2014-06-12,678500.0,3,2.0,2460,6600,1.0,no,2,4,8,1370,1952,0,98136,47.5215,-122.383,275.8130081300813,337.21803422469395
2129,2592400550,2014-07-09,463000.0,4,2.5,1980,6660,2.0,no,0,4,7,1980,1974,0,98034,47.7158,-122.167,233.83838383838383,265.95224836863713
2130,2113701200,2014-09-12,250000.0,2,1.0,670,4640,1.0,no,0,3,6,670,1943,0,98106,47.53,-122.351,373.13432835820896,231.32695208167445
2131,5249804510,2014-07-16,655000.0,3,2.0,1410,4800,1.5,no,0,4,8,1410,1927,0,98118,47.5597,-122.267,464.5390070921986,262.6216522949729
2132,9264901040,2014-05-16,239900.0,4,2.25,1860,7000,1.0,no,0,3,8,1120,1979,0,98023,47.3127,-122.339,128.9784946236559,148.91982870319703
